Kill_Rock_Stars	Kill_Rock_Stars | description | American record label
Helipad	Helipad | description | landing area or platform for helicopters
Bedford_Aerodrome	Bedford_Aerodrome | description | airport in the United Kingdom
Plymouth_Plaza	Plymouth_Plaza | description | car model
1987-08-25	
Denzil_Antonio	
Red	Red | description | color
Chesterfield_F.C.	Chesterfield_F.C. | description | association football club in Chesterfield, England
Chrysler_Newport	Chrysler_Newport | description | full-size car
Arifin_Zakaria	Arifin_Zakaria | description | Chief Judge of the High Court of Malaya && Arifin_Zakaria | gender | male
1046-8188	
Wichita_Thunder	Wichita_Thunder | description | minor league hockey team based in Wichita, Kansas
South_Region,_Brazil	South_Region,_Brazil | description | region of Brazil
Uruguayan_Segunda_División	Uruguayan_Segunda_División | description | second division of professional football in Uruguay
1.2 (litres)	
Vietnamese_people_in_Japan	Vietnamese_people_in_Japan | description | ethnic group
Sparta_Prague	
2015_Campeonato_Brasileiro_Série_C	2015_Campeonato_Brasileiro_Série_C | description | football league season
Mermaid_(Train_song)	Mermaid_(Train_song) | description | Train song
Ethiopia	Ethiopia | description | country in East Africa
Igorot_people	Igorot_people | description | ethnic group in the Philippines
Glass_Tiger	Glass_Tiger | description | Canadian rock band
Online_Game	
Italian_meal_structure	Italian_meal_structure | description | meal structure of Italian cuisine
American_Motors	
FIMI	
0-439-92550-9	
0-670-03380-4	
Distinguished_Service_Medal_(United_States_Navy)	
98.0	
Cinemax	Cinemax | description | American premium cable and satellite television network
Cuttlefish	Cuttlefish | description | order of molluscs
The_Fylde	The_Fylde | description | peninsula in Lancashire, Lancashire
Tom_Tait	Tom_Tait | description | Californian mayor, politician and attorney && Tom_Tait | gender | male
New_Jersey	New_Jersey | description | state of the United States of America
Flemish_Government	Flemish_Government | description | the executive of the Flemish Community and Flemish Region in Belgium
Cammell_Laird	Cammell_Laird | description | British shipbuilding company
7.66	
Lahore	Lahore | description | city and capital of the Punjab province, Pakistan
Curitiba	Curitiba | description | capital of the Brazilian state of Paraná
Auburn,_Alabama	Auburn,_Alabama | description | city in Lee County, Alabama, USA
Malaysian_Malay	Malaysian_Malay | description | dialect within the Malay language, official language of Malaysia as defined in Malaysian Constitution Article 152 "the official language is Malay language"
Harry_Sahle	Harry_Sahle | description | artist (1912-1950) && Harry_Sahle | gender | male
Swords,_Dublin	Swords,_Dublin | description | county town near Dublin in Ireland
Istanbul	Istanbul | description | largest city in Turkey
Claude_Bartolone	Claude_Bartolone | description | French politician && Claude_Bartolone | gender | male
1977-01-01	
Mendrisio	Mendrisio | description | town in the canton of Ticino, Switzerland
Noise_music	Noise_music | description | music genre
Los Angeles Rams	Los Angeles Rams | description | professional American football team based in the Los Angeles metropolitan area
0.0999 (kilometrePerSeconds)	
Metro_Manila	Metro_Manila | description | capital region of the Philippines
Akeem_Adams	Akeem_Adams | description | Trinidadian association football player (1991-2013) && Akeem_Adams | gender | male
08/26	
Central_European_Time	Central_European_Time | description | standard time (UTC+01:00)
Gettysburg,_Pennsylvania	Gettysburg,_Pennsylvania | description | borough and the county seat of Adams County in the U.S. state of Pennsylvania
11473.9	
3400.0	
Angola,_Indiana	Angola,_Indiana | description | city in Indiana, United States
Antwerp_International_Airport	Antwerp_International_Airport | description | international airport serving Antwerp, Belgium
Russian_language	Russian_language | description | East Slavic language
Austin_Fernando	Austin_Fernando | description | Sri Lankan civil servant && Austin_Fernando | gender | male
Bimonthly	Bimonthly | description | media published every two months
Populous_(company)	Populous_(company) | description | architectural firm
Cuernavaca	Cuernavaca | description | capital of the state of Morelos in Mexico
Asherton,_Texas	Asherton,_Texas | description | city in Dimmit County, Texas, United States
Member of the Hellenic Parliament	
Cape_Town	Cape_Town | description | city in the Western Cape, South Africa
Newmarket,_Ontario	Newmarket,_Ontario | description | town in York Region, Ontario, Canada
Peñarol	Peñarol | description | Uruguayan sports club
0.0925 (kilometrePerSeconds)	
Portugal_national_football_team	Portugal_national_football_team | description | men's national association football team representing Portugal
Giovanni_Bertone	Giovanni_Bertone | description | Italian automobile designer && Giovanni_Bertone | gender | male
Floating_World_Records	
611961000.0 (kilometres)	
2014–15_Russian_Premier_League	2014–15_Russian_Premier_League | description | 23rd season of top-tier football league in Russia
2009-12-18	
Barisan Ra'ayat Jati Sarawak	
Alligator_Records	Alligator_Records | description | record label
Euro	Euro | description | official currency of some EU states
45000.0 (millimetres)	
Ryan_Potter	Ryan_Potter | description | American actor and martial artist && Ryan_Potter | gender | male
11/29	
11_Diagonal_Street	11_Diagonal_Street | description | building in South Africa
Kashubian_language	Kashubian_language | description | West Slavic language spoken in Poland
2743.0	
FC_Karpaty_Lviv	FC_Karpaty_Lviv | description | professional association football club based in Lviv, Ukraine
Puya_(singer)	
solo_singer	
Vandenberg_Air_Force_Base	
Buenos_Aires	Buenos_Aires | description | capital of Argentina
Anderson,_Indiana	Anderson,_Indiana | description | city and county seat of Madison County, Indiana, United States
BBC_Radio	BBC_Radio | description | division and service of the British Broadcasting Corporation
Paris_Cullins	Paris_Cullins | description | American comic artist && Paris_Cullins | gender | male
Tom_Simon	
165.0 (kelvins)	
Stadio_Dino_Manuzzi	Stadio_Dino_Manuzzi | description | football stadium
Gardner_Fox	Gardner_Fox | description | American comics writer and novelist && Gardner_Fox | gender | male
SK_Rapid_Wien	SK_Rapid_Wien | description | association football club in Austria
Tirstrup	Tirstrup | description | place in Central Denmark, Denmark
Gravesend	Gravesend | description | town in Kent, England
1989-02-24	
1871-01-01	
2011-Aug-27	
4387.0 (cubicCentimetres)	
Test_pilot	Test_pilot | description | aviator who flies new or modified aircraft to evaluate and certify its performance in test flights
Dnipropetrovsk	
ELA-3	ELA-3 | description | launch pad at the Centre Spatial Guyanais in French Guyana
Tudor and Jacabian	
Scott_Adsit	Scott_Adsit | description | American stand-up comedian && Scott_Adsit | gender | male
42 m	
1147.0	
Akron Metro Futbol Club Summit Assault	
January, 2014	
279142000000.0	
Member of the U.S. House of Representatives from Connecticut's 4th district	
AGM-88_HARM	AGM-88_HARM | description | A US anti-radiation missile
King_of_Prussia,_Pennsylvania	King_of_Prussia,_Pennsylvania | description | census-designated place in Montgomery County, Pennsylvania, United States
Koreans_in_Japan	Koreans_in_Japan | description | ethnic group
Sony_Music_Entertainment	
Flemish department of Mobility and Public Works	
12R/30L	
Metapán	Metapán | description | City an municipality in the Santa Ana department, El Salvador.
Federal_Assembly_(Switzerland)	Federal_Assembly_(Switzerland) | description | Switzerland's federal parliament
Appleton_International_Airport	Appleton_International_Airport | description | international airport serving the Fox Cities and Appleton, Wisconsin, USA
Greymachine	Greymachine | description | British band
13.0	
1099_Figneria	1099_Figneria | description | asteroid
President_of_Turkey	President_of_Turkey | description | head of state and of government of Turkey
Francis_G._Slay	
County_Limerick	County_Limerick | description | county in Ireland
Insular_Government_of_the_Philippine_Islands	Insular_Government_of_the_Philippine_Islands | description | 1901–1935 US territory of the Philippines
Blues	Blues | description | musical form and music genre
St._Vincent–St._Mary_High_School	St._Vincent–St._Mary_High_School | description | Catholic high school in Akron, Ohio, USA
Hays_County,_Texas	Hays_County,_Texas | description | county in Texas, United States
Pop_music	Pop_music | description | genre of popular music which originated in its modern form in the late-1950s, deriving from rock and roll
1998-07-21	
Greece	Greece | description | country in Southeast Europe
Fish cooked in sour and hot sauce	
Aristóteles_Sandoval	Aristóteles_Sandoval | description | Mexican politician and lawyer (1974-2020) && Aristóteles_Sandoval | gender | male
California_State_Capitol	California_State_Capitol | description | state capitol building of the U.S. state of California
Olympia,_Washington	Olympia,_Washington | description | city in and county seat of Thurston County, Washington, United States, and Washington federated state capital city
MAT	
Trinidad	Trinidad | description | larger of the two major islands which make up Trinidad and Tobago
Sausage	Sausage | description | food usually made from ground meat with a skin around it
Æthelwald,_Ealdorman_of_East_Anglia	Æthelwald,_Ealdorman_of_East_Anglia | description | Ealdorman of East Anglia && Æthelwald,_Ealdorman_of_East_Anglia | gender | male
682, 817, 214, 469, 972	
Felipe_Gozon	Felipe_Gozon | description | chief executive and chair of GMA Network Inc && Felipe_Gozon | gender | male
Building_Management_System	
United States	United States | description | sovereign state in North America
63800.0 (millimetres)	
France	France | description | country in Western Europe
Pharmaceuticals	
Atlantic_City_International_Airport	Atlantic_City_International_Airport | description | international airport serving Atlantic City, New Jersey, United States
1121.0	
Telangana	Telangana | description | state in India
2014–15_Serie_B	2014–15_Serie_B | description | 90th season of second-tier football league in Italy - 83th of Serie B
C.D._FAS	C.D._FAS | description | Salvadoran football club based in Santa Ana
Palo_Seco	Palo_Seco | description | Wikimedia disambiguation page
Warm (freshly baked) or cold	
1954-01-01	
Damon_Wayans,_Jr.	
Europe	Europe | description | continent on Earth, mainly on the northeastern quadrant, i.e. north-western Eurasia
Pantaleon_Alvarez	Pantaleon_Alvarez | description | Filipino politician && Pantaleon_Alvarez | gender | male
